ID,Name,Start Date,Forecast Hour,Class
2001,Vongfong,2020051212,24,TY
2001,Vongfong,2020051212,48,STY
2001,Vongfong,2020051212,72,STY
2001,Vongfong,2020051212,96,STY
2001,Vongfong,2020051218,24,STY
2001,Vongfong,2020051218,48,STY
2001,Vongfong,2020051218,72,STY
2001,Vongfong,2020051218,96,STY
2001,Vongfong,2020051300,24,STY
2001,Vongfong,2020051300,48,STY
2001,Vongfong,2020051300,72,STY
2001,Vongfong,2020051300,96,STY
2001,Vongfong,2020051306,24,STY
2001,Vongfong,2020051306,48,STY
2001,Vongfong,2020051306,72,STY
2001,Vongfong,2020051306,96,STY
2001,Vongfong,2020051312,24,STY
2001,Vongfong,2020051312,48,STY
2001,Vongfong,2020051312,72,STY
2001,Vongfong,2020051312,96,STY
2001,Vongfong,2020051318,24,STY
2001,Vongfong,2020051318,48,STY
2001,Vongfong,2020051318,72,STY
2001,Vongfong,2020051318,96,STY
2001,Vongfong,2020051400,24,STY
2001,Vongfong,2020051400,48,STY
2001,Vongfong,2020051400,72,STY
2001,Vongfong,2020051400,96,STY
2001,Vongfong,2020051406,24,STY
2001,Vongfong,2020051406,48,STY
2001,Vongfong,2020051406,72,STY
2001,Vongfong,2020051412,24,TY
2001,Vongfong,2020051412,48,TY
2001,Vongfong,2020051412,72,TY
2001,Vongfong,2020051418,24,TY
2001,Vongfong,2020051418,48,TY
2001,Vongfong,2020051418,72,TY
2001,Vongfong,2020051500,24,TY
2001,Vongfong,2020051500,48,TY
2001,Vongfong,2020051500,72,TY
2001,Vongfong,2020051506,24,STS
2001,Vongfong,2020051506,48,STS
2001,Vongfong,2020051512,24,STS
2001,Vongfong,2020051512,48,STS
2001,Vongfong,2020051518,24,TS
2001,Vongfong,2020051518,48,TS
2001,Vongfong,2020051600,24,TS
2001,Vongfong,2020051600,48,TS
2001,Vongfong,2020051606,24,TS
2001,Vongfong,2020051612,24,TS
2001,Vongfong,2020051618,24,TS
2001,Vongfong,2020051700,24,TS
2002,Nuri,2020061000,24,TS
2002,Nuri,2020061000,48,TS
2002,Nuri,2020061000,72,TS
2002,Nuri,2020061000,96,TS
2002,Nuri,2020061006,24,TS
2002,Nuri,2020061006,48,TS
2002,Nuri,2020061006,72,TS
2002,Nuri,2020061006,96,TS
2002,Nuri,2020061012,24,TS
2002,Nuri,2020061012,48,TS
2002,Nuri,2020061012,72,TS
2002,Nuri,2020061012,96,TS
2002,Nuri,2020061018,24,TS
2002,Nuri,2020061018,48,TS
2002,Nuri,2020061018,72,TS
2002,Nuri,2020061100,24,TS
2002,Nuri,2020061100,48,TS
2002,Nuri,2020061100,72,TS
2002,Nuri,2020061106,24,TS
2002,Nuri,2020061106,48,TS
2002,Nuri,2020061106,72,TS
2002,Nuri,2020061112,24,TS
2002,Nuri,2020061112,48,TS
2002,Nuri,2020061112,72,TS
2002,Nuri,2020061118,24,TS
2002,Nuri,2020061118,48,TS
2002,Nuri,2020061200,24,TS
2002,Nuri,2020061200,48,TS
2002,Nuri,2020061206,24,TS
2002,Nuri,2020061206,48,TS
2002,Nuri,2020061212,24,TS
2002,Nuri,2020061212,48,TS
2002,Nuri,2020061218,24,TS
2002,Nuri,2020061300,24,TS
2002,Nuri,2020061306,24,TS
2002,Nuri,2020061312,24,TS
2003,Sinlaku,2020073106,24,TS
2003,Sinlaku,2020073106,48,TS
2003,Sinlaku,2020073112,24,TS
2003,Sinlaku,2020073112,48,TS
2003,Sinlaku,2020073118,24,TS
2003,Sinlaku,2020073118,48,TS
2003,Sinlaku,2020080100,24,TS
2003,Sinlaku,2020080100,48,TS
2003,Sinlaku,2020080106,24,TS
2003,Sinlaku,2020080112,24,TS
2003,Sinlaku,2020080118,24,TS
2003,Sinlaku,2020080200,24,TS
2004,Hagupit,2020073118,24,TS
2004,Hagupit,2020073118,48,STS
2004,Hagupit,2020073118,72,STY
2004,Hagupit,2020073118,96,STY
2004,Hagupit,2020080100,24,TS
2004,Hagupit,2020080100,48,STS
2004,Hagupit,2020080100,72,STY
2004,Hagupit,2020080100,96,STY
2004,Hagupit,2020080106,24,TS
2004,Hagupit,2020080106,48,TY
2004,Hagupit,2020080106,72,STY
2004,Hagupit,2020080106,96,STY
2004,Hagupit,2020080112,24,TS
2004,Hagupit,2020080112,48,STY
2004,Hagupit,2020080112,72,STY
2004,Hagupit,2020080112,96,STY
2004,Hagupit,2020080118,24,STS
2004,Hagupit,2020080118,48,STY
2004,Hagupit,2020080118,72,STY
2004,Hagupit,2020080118,96,STY
2004,Hagupit,2020080200,24,STS
2004,Hagupit,2020080200,48,STY
2004,Hagupit,2020080200,72,STY
2004,Hagupit,2020080206,24,TY
2004,Hagupit,2020080206,48,STY
2004,Hagupit,2020080206,72,STY
2004,Hagupit,2020080212,24,STY
2004,Hagupit,2020080212,48,STY
2004,Hagupit,2020080212,72,STY
2004,Hagupit,2020080218,24,STY
2004,Hagupit,2020080218,48,STY
2004,Hagupit,2020080218,72,STY
2004,Hagupit,2020080300,24,STY
2004,Hagupit,2020080300,48,STY
2004,Hagupit,2020080306,24,STY
2004,Hagupit,2020080306,48,STY
2004,Hagupit,2020080312,24,STY
2004,Hagupit,2020080312,48,STY
2004,Hagupit,2020080318,24,STY
2004,Hagupit,2020080318,48,STY
2004,Hagupit,2020080400,24,STS
2004,Hagupit,2020080406,24,STS
2004,Hagupit,2020080412,24,TS
2004,Hagupit,2020080418,24,TS
2005,Jangmi,2020080706,24,TS
2005,Jangmi,2020080706,48,TS
2005,Jangmi,2020080706,72,TS
2005,Jangmi,2020080712,24,TS
2005,Jangmi,2020080712,48,TS
2005,Jangmi,2020080712,72,TS
2005,Jangmi,2020080718,24,TS
2005,Jangmi,2020080718,48,TS
2005,Jangmi,2020080718,72,TS
2005,Jangmi,2020080800,24,TS
2005,Jangmi,2020080800,48,TS
2005,Jangmi,2020080806,24,TS
2005,Jangmi,2020080806,48,TS
2005,Jangmi,2020080812,24,TS
2005,Jangmi,2020080812,48,TS
2005,Jangmi,2020080818,24,TS
2005,Jangmi,2020080818,48,TS
2005,Jangmi,2020080900,24,TS
2005,Jangmi,2020080906,24,TS
2005,Jangmi,2020080912,24,TS
2005,Jangmi,2020080918,24,TS
2006,Mekkhala,2020080900,24,TS
2006,Mekkhala,2020080900,48,TY
2006,Mekkhala,2020080906,24,TS
2006,Mekkhala,2020080906,48,TY
2006,Mekkhala,2020080912,24,STS
2006,Mekkhala,2020080918,24,STS
2006,Mekkhala,2020081000,24,TY
2006,Mekkhala,2020081006,24,TY
2007,Higos,2020081606,24,TS
2007,Higos,2020081606,48,TS
2007,Higos,2020081606,72,TY
2007,Higos,2020081612,24,TS
2007,Higos,2020081612,48,TY
2007,Higos,2020081612,72,TY
2007,Higos,2020081618,24,TS
2007,Higos,2020081618,48,TY
2007,Higos,2020081700,24,TS
2007,Higos,2020081700,48,TY
2007,Higos,2020081706,24,TS
2007,Higos,2020081706,48,TY
2007,Higos,2020081712,24,TY
2007,Higos,2020081712,48,TY
2007,Higos,2020081718,24,TY
2007,Higos,2020081800,24,TY
2007,Higos,2020081806,24,TY
2007,Higos,2020081812,24,TY
2008,Bavi,2020082100,24,TS
2008,Bavi,2020082100,48,STS
2008,Bavi,2020082100,72,TY
2008,Bavi,2020082100,96,TY
2008,Bavi,2020082106,24,TS
2008,Bavi,2020082106,48,STS
2008,Bavi,2020082106,72,TY
2008,Bavi,2020082106,96,STY
2008,Bavi,2020082112,24,STS
2008,Bavi,2020082112,48,STS
2008,Bavi,2020082112,72,TY
2008,Bavi,2020082112,96,STY
2008,Bavi,2020082118,24,STS
2008,Bavi,2020082118,48,TY
2008,Bavi,2020082118,72,TY
2008,Bavi,2020082118,96,STY
2008,Bavi,2020082200,24,STS
2008,Bavi,2020082200,48,TY
2008,Bavi,2020082200,72,TY
2008,Bavi,2020082200,96,STY
2008,Bavi,2020082206,24,STS
2008,Bavi,2020082206,48,TY
2008,Bavi,2020082206,72,STY
2008,Bavi,2020082206,96,STY
2008,Bavi,2020082212,24,STS
2008,Bavi,2020082212,48,TY
2008,Bavi,2020082212,72,STY
2008,Bavi,2020082212,96,STY
2008,Bavi,2020082218,24,TY
2008,Bavi,2020082218,48,TY
2008,Bavi,2020082218,72,STY
2008,Bavi,2020082218,96,STY
2008,Bavi,2020082300,24,TY
2008,Bavi,2020082300,48,TY
2008,Bavi,2020082300,72,STY
2008,Bavi,2020082300,96,STY
2008,Bavi,2020082306,24,TY
2008,Bavi,2020082306,48,STY
2008,Bavi,2020082306,72,STY
2008,Bavi,2020082306,96,STY
2008,Bavi,2020082312,24,TY
2008,Bavi,2020082312,48,STY
2008,Bavi,2020082312,72,STY
2008,Bavi,2020082312,96,STY
2008,Bavi,2020082318,24,TY
2008,Bavi,2020082318,48,STY
2008,Bavi,2020082318,72,STY
2008,Bavi,2020082318,96,STY
2008,Bavi,2020082400,24,TY
2008,Bavi,2020082400,48,STY
2008,Bavi,2020082400,72,STY
2008,Bavi,2020082406,24,STY
2008,Bavi,2020082406,48,STY
2008,Bavi,2020082406,72,STY
2008,Bavi,2020082412,24,STY
2008,Bavi,2020082412,48,STY
2008,Bavi,2020082412,72,STY
2008,Bavi,2020082418,24,STY
2008,Bavi,2020082418,48,STY
2008,Bavi,2020082418,72,STY
2008,Bavi,2020082500,24,STY
2008,Bavi,2020082500,48,STY
2008,Bavi,2020082506,24,STY
2008,Bavi,2020082506,48,STY
2008,Bavi,2020082512,24,STY
2008,Bavi,2020082512,48,STY
2008,Bavi,2020082518,24,STY
2008,Bavi,2020082518,48,STY
2008,Bavi,2020082600,24,STY
2008,Bavi,2020082606,24,STY
2008,Bavi,2020082612,24,STY
2008,Bavi,2020082618,24,TY
2009,Maysak,2020082800,24,STS
2009,Maysak,2020082800,48,TY
2009,Maysak,2020082800,72,STY
2009,Maysak,2020082800,96,Super TY
2009,Maysak,2020082806,24,STS
2009,Maysak,2020082806,48,TY
2009,Maysak,2020082806,72,STY
2009,Maysak,2020082806,96,Super TY
2009,Maysak,2020082812,24,STS
2009,Maysak,2020082812,48,STY
2009,Maysak,2020082812,72,STY
2009,Maysak,2020082812,96,Super TY
2009,Maysak,2020082818,24,TY
2009,Maysak,2020082818,48,STY
2009,Maysak,2020082818,72,Super TY
2009,Maysak,2020082818,96,Super TY
2009,Maysak,2020082900,24,TY
2009,Maysak,2020082900,48,STY
2009,Maysak,2020082900,72,Super TY
2009,Maysak,2020082900,96,Super TY
2009,Maysak,2020082906,24,TY
2009,Maysak,2020082906,48,STY
2009,Maysak,2020082906,72,Super TY
2009,Maysak,2020082906,96,Super TY
2009,Maysak,2020082912,24,STY
2009,Maysak,2020082912,48,STY
2009,Maysak,2020082912,72,Super TY
2009,Maysak,2020082912,96,Super TY
2009,Maysak,2020082918,24,STY
2009,Maysak,2020082918,48,Super TY
2009,Maysak,2020082918,72,Super TY
2009,Maysak,2020082918,96,Super TY
2009,Maysak,2020083000,24,STY
2009,Maysak,2020083000,48,Super TY
2009,Maysak,2020083000,72,Super TY
2009,Maysak,2020083000,96,Super TY
2009,Maysak,2020083006,24,STY
2009,Maysak,2020083006,48,Super TY
2009,Maysak,2020083006,72,Super TY
2009,Maysak,2020083006,96,Super TY
2009,Maysak,2020083012,24,STY
2009,Maysak,2020083012,48,Super TY
2009,Maysak,2020083012,72,Super TY
2009,Maysak,2020083012,96,Super TY
2009,Maysak,2020083018,24,Super TY
2009,Maysak,2020083018,48,Super TY
2009,Maysak,2020083018,72,Super TY
2009,Maysak,2020083018,96,Super TY
2009,Maysak,2020083100,24,Super TY
2009,Maysak,2020083100,48,Super TY
2009,Maysak,2020083100,72,Super TY
2009,Maysak,2020083106,24,Super TY
2009,Maysak,2020083106,48,Super TY
2009,Maysak,2020083106,72,Super TY
2009,Maysak,2020083112,24,Super TY
2009,Maysak,2020083112,48,Super TY
2009,Maysak,2020083112,72,Super TY
2009,Maysak,2020083118,24,Super TY
2009,Maysak,2020083118,48,Super TY
2009,Maysak,2020083118,72,Super TY
2009,Maysak,2020090100,24,Super TY
2009,Maysak,2020090100,48,Super TY
2009,Maysak,2020090106,24,Super TY
2009,Maysak,2020090106,48,Super TY
2009,Maysak,2020090112,24,Super TY
2009,Maysak,2020090112,48,Super TY
2009,Maysak,2020090118,24,STY
2009,Maysak,2020090118,48,STY
2009,Maysak,2020090200,24,STY
2009,Maysak,2020090206,24,STY
2009,Maysak,2020090212,24,STY
2009,Maysak,2020090218,24,TY
2010,Haishen,2020083100,24,TS
2010,Haishen,2020083100,48,STS
2010,Haishen,2020083100,72,TY
2010,Haishen,2020083100,96,Super TY
2010,Haishen,2020083106,24,TS
2010,Haishen,2020083106,48,STS
2010,Haishen,2020083106,72,TY
2010,Haishen,2020083106,96,Super TY
2010,Haishen,2020083112,24,TS
2010,Haishen,2020083112,48,STS
2010,Haishen,2020083112,72,STY
2010,Haishen,2020083112,96,Super TY
2010,Haishen,2020083118,24,TS
2010,Haishen,2020083118,48,TY
2010,Haishen,2020083118,72,STY
2010,Haishen,2020083118,96,Super TY
2010,Haishen,2020090100,24,STS
2010,Haishen,2020090100,48,TY
2010,Haishen,2020090100,72,Super TY
2010,Haishen,2020090100,96,Super TY
2010,Haishen,2020090106,24,STS
2010,Haishen,2020090106,48,TY
2010,Haishen,2020090106,72,Super TY
2010,Haishen,2020090106,96,Super TY
2010,Haishen,2020090112,24,STS
2010,Haishen,2020090112,48,STY
2010,Haishen,2020090112,72,Super TY
2010,Haishen,2020090112,96,Super TY
2010,Haishen,2020090118,24,TY
2010,Haishen,2020090118,48,STY
2010,Haishen,2020090118,72,Super TY
2010,Haishen,2020090118,96,Super TY
2010,Haishen,2020090200,24,TY
2010,Haishen,2020090200,48,Super TY
2010,Haishen,2020090200,72,Super TY
2010,Haishen,2020090200,96,Super TY
2010,Haishen,2020090206,24,TY
2010,Haishen,2020090206,48,Super TY
2010,Haishen,2020090206,72,Super TY
2010,Haishen,2020090206,96,Super TY
2010,Haishen,2020090212,24,STY
2010,Haishen,2020090212,48,Super TY
2010,Haishen,2020090212,72,Super TY
2010,Haishen,2020090212,96,Super TY
2010,Haishen,2020090218,24,STY
2010,Haishen,2020090218,48,Super TY
2010,Haishen,2020090218,72,Super TY
2010,Haishen,2020090218,96,Super TY
2010,Haishen,2020090300,24,Super TY
2010,Haishen,2020090300,48,Super TY
2010,Haishen,2020090300,72,Super TY
2010,Haishen,2020090300,96,Super TY
2010,Haishen,2020090306,24,Super TY
2010,Haishen,2020090306,48,Super TY
2010,Haishen,2020090306,72,Super TY
2010,Haishen,2020090306,96,Super TY
2010,Haishen,2020090312,24,Super TY
2010,Haishen,2020090312,48,Super TY
2010,Haishen,2020090312,72,Super TY
2010,Haishen,2020090312,96,Super TY
2010,Haishen,2020090318,24,Super TY
2010,Haishen,2020090318,48,Super TY
2010,Haishen,2020090318,72,Super TY
2010,Haishen,2020090318,96,Super TY
2010,Haishen,2020090400,24,Super TY
2010,Haishen,2020090400,48,Super TY
2010,Haishen,2020090400,72,Super TY
2010,Haishen,2020090400,96,Super TY
2010,Haishen,2020090406,24,Super TY
2010,Haishen,2020090406,48,Super TY
2010,Haishen,2020090406,72,Super TY
2010,Haishen,2020090412,24,Super TY
2010,Haishen,2020090412,48,Super TY
2010,Haishen,2020090412,72,Super TY
2010,Haishen,2020090418,24,Super TY
2010,Haishen,2020090418,48,Super TY
2010,Haishen,2020090418,72,Super TY
2010,Haishen,2020090500,24,Super TY
2010,Haishen,2020090500,48,Super TY
2010,Haishen,2020090500,72,Super TY
2010,Haishen,2020090506,24,Super TY
2010,Haishen,2020090506,48,Super TY
2010,Haishen,2020090512,24,Super TY
2010,Haishen,2020090512,48,Super TY
2010,Haishen,2020090518,24,Super TY
2010,Haishen,2020090518,48,Super TY
2010,Haishen,2020090600,24,STY
2010,Haishen,2020090600,48,STY
2010,Haishen,2020090606,24,STY
2010,Haishen,2020090612,24,STY
2010,Haishen,2020090618,24,STY
2010,Haishen,2020090700,24,TY
2011,Noul,2020091418,24,TS
2011,Noul,2020091418,48,TS
2011,Noul,2020091418,72,STS
2011,Noul,2020091418,96,STS
2011,Noul,2020091500,24,TS
2011,Noul,2020091500,48,TS
2011,Noul,2020091500,72,STS
2011,Noul,2020091500,96,STS
2011,Noul,2020091506,24,TS
2011,Noul,2020091506,48,TS
2011,Noul,2020091506,72,STS
2011,Noul,2020091512,24,TS
2011,Noul,2020091512,48,STS
2011,Noul,2020091512,72,STS
2011,Noul,2020091518,24,TS
2011,Noul,2020091518,48,STS
2011,Noul,2020091518,72,STS
2011,Noul,2020091600,24,TS
2011,Noul,2020091600,48,STS
2011,Noul,2020091600,72,STS
2011,Noul,2020091606,24,TS
2011,Noul,2020091606,48,STS
2011,Noul,2020091612,24,STS
2011,Noul,2020091612,48,STS
2011,Noul,2020091618,24,STS
2011,Noul,2020091618,48,STS
2011,Noul,2020091700,24,STS
2011,Noul,2020091700,48,STS
2011,Noul,2020091706,24,STS
2011,Noul,2020091712,24,STS
2011,Noul,2020091718,24,STS
2011,Noul,2020091800,24,STS
2012,Dolphin,2020092000,24,TS
2012,Dolphin,2020092000,48,STS
2012,Dolphin,2020092000,72,STS
2012,Dolphin,2020092000,96,STS
2012,Dolphin,2020092006,24,TS
2012,Dolphin,2020092006,48,STS
2012,Dolphin,2020092006,72,STS
2012,Dolphin,2020092012,24,TS
2012,Dolphin,2020092012,48,STS
2012,Dolphin,2020092012,72,STS
2012,Dolphin,2020092018,24,TS
2012,Dolphin,2020092018,48,STS
2012,Dolphin,2020092018,72,STS
2012,Dolphin,2020092100,24,STS
2012,Dolphin,2020092100,48,STS
2012,Dolphin,2020092100,72,STS
2012,Dolphin,2020092106,24,STS
2012,Dolphin,2020092106,48,STS
2012,Dolphin,2020092112,24,STS
2012,Dolphin,2020092112,48,STS
2012,Dolphin,2020092118,24,STS
2012,Dolphin,2020092118,48,STS
2012,Dolphin,2020092200,24,STS
2012,Dolphin,2020092200,48,STS
2012,Dolphin,2020092206,24,STS
2012,Dolphin,2020092212,24,STS
2012,Dolphin,2020092218,24,STS
2012,Dolphin,2020092300,24,STS
2013,Kujira,2020092600,24,TS
2013,Kujira,2020092600,48,TS
2013,Kujira,2020092600,72,STS
2013,Kujira,2020092606,24,TS
2013,Kujira,2020092606,48,TS
2013,Kujira,2020092606,72,TY
2013,Kujira,2020092612,24,TS
2013,Kujira,2020092612,48,STS
2013,Kujira,2020092612,72,TY
2013,Kujira,2020092618,24,TS
2013,Kujira,2020092618,48,STS
2013,Kujira,2020092618,72,TY
2013,Kujira,2020092700,24,TS
2013,Kujira,2020092700,48,STS
2013,Kujira,2020092706,24,TS
2013,Kujira,2020092706,48,TY
2013,Kujira,2020092712,24,STS
2013,Kujira,2020092712,48,TY
2013,Kujira,2020092718,24,STS
2013,Kujira,2020092718,48,TY
2013,Kujira,2020092800,24,STS
2013,Kujira,2020092806,24,TY
2013,Kujira,2020092812,24,TY
2013,Kujira,2020092818,24,TY
2014,Chan-hom,2020100318,24,TS
2014,Chan-hom,2020100318,48,TS
2014,Chan-hom,2020100318,72,STS
2014,Chan-hom,2020100318,96,TY
2014,Chan-hom,2020100400,24,TS
2014,Chan-hom,2020100400,48,TS
2014,Chan-hom,2020100400,72,STS
2014,Chan-hom,2020100400,96,TY
2014,Chan-hom,2020100406,24,TS
2014,Chan-hom,2020100406,48,TS
2014,Chan-hom,2020100406,72,TY
2014,Chan-hom,2020100406,96,TY
2014,Chan-hom,2020100412,24,TS
2014,Chan-hom,2020100412,48,STS
2014,Chan-hom,2020100412,72,TY
2014,Chan-hom,2020100412,96,TY
2014,Chan-hom,2020100418,24,TS
2014,Chan-hom,2020100418,48,STS
2014,Chan-hom,2020100418,72,TY
2014,Chan-hom,2020100418,96,TY
2014,Chan-hom,2020100500,24,TS
2014,Chan-hom,2020100500,48,STS
2014,Chan-hom,2020100500,72,TY
2014,Chan-hom,2020100500,96,TY
2014,Chan-hom,2020100506,24,TS
2014,Chan-hom,2020100506,48,TY
2014,Chan-hom,2020100506,72,TY
2014,Chan-hom,2020100506,96,TY
2014,Chan-hom,2020100512,24,STS
2014,Chan-hom,2020100512,48,TY
2014,Chan-hom,2020100512,72,TY
2014,Chan-hom,2020100512,96,TY
2014,Chan-hom,2020100518,24,STS
2014,Chan-hom,2020100518,48,TY
2014,Chan-hom,2020100518,72,TY
2014,Chan-hom,2020100518,96,TY
2014,Chan-hom,2020100600,24,STS
2014,Chan-hom,2020100600,48,TY
2014,Chan-hom,2020100600,72,TY
2014,Chan-hom,2020100600,96,TY
2014,Chan-hom,2020100606,24,TY
2014,Chan-hom,2020100606,48,TY
2014,Chan-hom,2020100606,72,TY
2014,Chan-hom,2020100606,96,TY
2014,Chan-hom,2020100612,24,TY
2014,Chan-hom,2020100612,48,TY
2014,Chan-hom,2020100612,72,TY
2014,Chan-hom,2020100612,96,TY
2014,Chan-hom,2020100618,24,TY
2014,Chan-hom,2020100618,48,TY
2014,Chan-hom,2020100618,72,TY
2014,Chan-hom,2020100618,96,TY
2014,Chan-hom,2020100700,24,TY
2014,Chan-hom,2020100700,48,TY
2014,Chan-hom,2020100700,72,TY
2014,Chan-hom,2020100700,96,TY
2014,Chan-hom,2020100706,24,TY
2014,Chan-hom,2020100706,48,TY
2014,Chan-hom,2020100706,72,TY
2014,Chan-hom,2020100706,96,TY
2014,Chan-hom,2020100712,24,TY
2014,Chan-hom,2020100712,48,TY
2014,Chan-hom,2020100712,72,TY
2014,Chan-hom,2020100712,96,TY
2014,Chan-hom,2020100718,24,TY
2014,Chan-hom,2020100718,48,TY
2014,Chan-hom,2020100718,72,TY
2014,Chan-hom,2020100718,96,TY
2014,Chan-hom,2020100800,24,TY
2014,Chan-hom,2020100800,48,TY
2014,Chan-hom,2020100800,72,TY
2014,Chan-hom,2020100800,96,TY
2014,Chan-hom,2020100806,24,TY
2014,Chan-hom,2020100806,48,TY
2014,Chan-hom,2020100806,72,TY
2014,Chan-hom,2020100806,96,TY
2014,Chan-hom,2020100812,24,TY
2014,Chan-hom,2020100812,48,TY
2014,Chan-hom,2020100812,72,TY
2014,Chan-hom,2020100812,96,TY
2014,Chan-hom,2020100818,24,TY
2014,Chan-hom,2020100818,48,TY
2014,Chan-hom,2020100818,72,TY
2014,Chan-hom,2020100818,96,TY
2014,Chan-hom,2020100900,24,TY
2014,Chan-hom,2020100900,48,TY
2014,Chan-hom,2020100900,72,TY
2014,Chan-hom,2020100900,96,TY
2014,Chan-hom,2020100906,24,TY
2014,Chan-hom,2020100906,48,TY
2014,Chan-hom,2020100906,72,TY
2014,Chan-hom,2020100906,96,TY
2014,Chan-hom,2020100912,24,STS
2014,Chan-hom,2020100912,48,STS
2014,Chan-hom,2020100912,72,STS
2014,Chan-hom,2020100912,96,STS
2014,Chan-hom,2020100918,24,STS
2014,Chan-hom,2020100918,48,STS
2014,Chan-hom,2020100918,72,STS
2014,Chan-hom,2020100918,96,STS
2014,Chan-hom,2020101000,24,STS
2014,Chan-hom,2020101000,48,STS
2014,Chan-hom,2020101000,72,STS
2014,Chan-hom,2020101000,96,STS
2014,Chan-hom,2020101006,24,STS
2014,Chan-hom,2020101006,48,STS
2014,Chan-hom,2020101006,72,STS
2014,Chan-hom,2020101006,96,STS
2014,Chan-hom,2020101012,24,STS
2014,Chan-hom,2020101012,48,STS
2014,Chan-hom,2020101012,72,STS
2014,Chan-hom,2020101012,96,STS
2014,Chan-hom,2020101018,24,STS
2014,Chan-hom,2020101018,48,STS
2014,Chan-hom,2020101018,72,STS
2014,Chan-hom,2020101018,96,STS
2014,Chan-hom,2020101100,24,TS
2014,Chan-hom,2020101100,48,TS
2014,Chan-hom,2020101100,72,TS
2014,Chan-hom,2020101100,96,TS
2014,Chan-hom,2020101106,24,TS
2014,Chan-hom,2020101106,48,TS
2014,Chan-hom,2020101106,72,TS
2014,Chan-hom,2020101106,96,TS
2014,Chan-hom,2020101112,24,TS
2014,Chan-hom,2020101112,48,TS
2014,Chan-hom,2020101112,72,TS
2014,Chan-hom,2020101112,96,TS
2014,Chan-hom,2020101118,24,TS
2014,Chan-hom,2020101118,48,TS
2014,Chan-hom,2020101118,72,TS
2014,Chan-hom,2020101118,96,TS
2014,Chan-hom,2020101200,24,TS
2014,Chan-hom,2020101200,48,TS
2014,Chan-hom,2020101200,72,TS
2014,Chan-hom,2020101200,96,TS
2014,Chan-hom,2020101206,24,TS
2014,Chan-hom,2020101206,48,TS
2014,Chan-hom,2020101206,72,TS
2014,Chan-hom,2020101206,96,TS
2014,Chan-hom,2020101212,24,TS
2014,Chan-hom,2020101212,48,TS
2014,Chan-hom,2020101212,72,TS
2014,Chan-hom,2020101212,96,TS
2014,Chan-hom,2020101218,24,TS
2014,Chan-hom,2020101218,48,TS
2014,Chan-hom,2020101218,72,TS
2014,Chan-hom,2020101218,96,TS
2014,Chan-hom,2020101300,24,TS
2014,Chan-hom,2020101300,48,TS
2014,Chan-hom,2020101300,72,TS
2014,Chan-hom,2020101306,24,TS
2014,Chan-hom,2020101306,48,TS
2014,Chan-hom,2020101306,72,TS
2014,Chan-hom,2020101312,24,TS
2014,Chan-hom,2020101312,48,TS
2014,Chan-hom,2020101312,72,TS
2014,Chan-hom,2020101318,24,TS
2014,Chan-hom,2020101318,48,TS
2014,Chan-hom,2020101318,72,TS
2014,Chan-hom,2020101400,24,TS
2014,Chan-hom,2020101400,48,TS
2014,Chan-hom,2020101406,24,TS
2014,Chan-hom,2020101406,48,TS
2014,Chan-hom,2020101412,24,TS
2014,Chan-hom,2020101412,48,TS
2014,Chan-hom,2020101418,24,TS
