ID,Name,Date,Category,Latitude,Longitude,Pressure,Wind Speed
2012,Dolphin,2020092200,3,26.9,135.2,985,25
2012,Dolphin,2020092206,3,28.1,135.7,980,30
2012,Dolphin,2020092212,3,29.3,136.3,980,30
2012,Dolphin,2020092218,3,30.2,136.9,980,30
2012,Dolphin,2020092300,3,31.2,137.6,980,30
2012,Dolphin,2020092306,3,32.1,138.8,982,28
2012,Dolphin,2020092312,3,32.7,140.7,985,25
2012,Dolphin,2020092318,2,32.9,141.3,990,23
2012,Dolphin,2020092400,2,32.9,141.8,995,20
2013,Kujira,2020092600,1,18.1,159.0,1002,13
2013,Kujira,2020092606,1,18.6,159.4,1002,13
2013,Kujira,2020092612,1,19.3,159.6,1000,15
2013,Kujira,2020092618,1,19.9,159.6,1000,15
2013,Kujira,2020092700,2,20.9,158.7,998,18
2013,Kujira,2020092706,2,22.0,157.6,998,18
2013,Kujira,2020092712,2,23.3,156.3,998,18
2013,Kujira,2020092718,2,24.9,155.0,995,20
2013,Kujira,2020092800,2,26.6,153.6,990,23
2013,Kujira,2020092806,2,27.8,153.1,990,23
2013,Kujira,2020092812,3,29.0,152.8,988,25
2013,Kujira,2020092818,3,30.8,153.2,985,28
2013,Kujira,2020092900,3,32.6,154.0,980,30
2013,Kujira,2020092906,4,34.7,155.1,975,33
2013,Kujira,2020092912,4,36.7,156.4,975,33
2013,Kujira,2020092918,3,38.6,158.3,985,28
2014,Chan-hom,2020100318,1,21.6,140.3,1002,13
2014,Chan-hom,2020100400,1,21.7,140.0,1002,13
2014,Chan-hom,2020100406,1,21.8,139.8,1000,15
2014,Chan-hom,2020100412,1,21.9,139.6,1000,15
2014,Chan-hom,2020100418,1,22.0,139.4,1000,15
2014,Chan-hom,2020100500,2,22.1,139.3,998,18
2014,Chan-hom,2020100506,2,22.5,139.2,998,18
2014,Chan-hom,2020100512,2,23.0,139.2,998,18
2014,Chan-hom,2020100518,2,23.5,139.1,995,20
2014,Chan-hom,2020100600,2,24.0,138.7,990,23
2014,Chan-hom,2020100606,2,24.2,138.3,990,23
2014,Chan-hom,2020100612,3,24.4,137.7,985,25
2014,Chan-hom,2020100618,3,24.6,136.9,982,28
2014,Chan-hom,2020100700,3,25.1,136.0,980,30
2014,Chan-hom,2020100706,4,25.7,134.9,975,33
2014,Chan-hom,2020100712,4,26.4,133.8,970,35
2014,Chan-hom,2020100718,4,27.2,133.0,970,35
2014,Chan-hom,2020100800,4,27.9,132.8,970,35
2014,Chan-hom,2020100806,4,28.6,132.8,970,35
2014,Chan-hom,2020100812,4,29.4,133.2,965,38
2014,Chan-hom,2020100818,4,30.1,133.5,965,38
2014,Chan-hom,2020100900,4,30.4,133.6,965,38
2014,Chan-hom,2020100906,4,30.7,133.8,970,35
2014,Chan-hom,2020100912,3,31.0,134.1,980,30
2014,Chan-hom,2020100918,3,31.4,134.7,985,28
2014,Chan-hom,2020101000,3,32.0,135.7,985,28
2014,Chan-hom,2020101006,3,32.2,136.9,985,28
2014,Chan-hom,2020101012,3,32.1,138.2,985,28
2014,Chan-hom,2020101018,3,32.1,139.4,990,25
2014,Chan-hom,2020101100,2,32.1,140.5,992,23
2014,Chan-hom,2020101106,2,31.9,141.5,995,20
2014,Chan-hom,2020101112,2,31.4,142.1,998,18
2014,Chan-hom,2020101118,1,30.8,142.2,1000,15
2014,Chan-hom,2020101200,1,30.2,142.1,1002,13
2014,Chan-hom,2020101206,1,29.5,142.3,1002,13
2014,Chan-hom,2020101212,1,29.0,142.7,1002,13
2014,Chan-hom,2020101218,0,28.7,143.4,1005,10
2014,Chan-hom,2020101300,0,28.6,143.9,1005,10
2014,Chan-hom,2020101306,0,28.5,144.3,1005,10
2014,Chan-hom,2020101312,0,28.5,144.5,1005,10
2014,Chan-hom,2020101318,0,28.6,144.5,1005,10
2014,Chan-hom,2020101400,0,28.7,144.4,1005,10
2014,Chan-hom,2020101406,0,28.9,144.3,1005,10
2014,Chan-hom,2020101412,0,29.1,144.2,1005,10
2014,Chan-hom,2020101418,0,29.4,144.2,1005,10
